raw_name,canonical_name,match_method,confidence,record_type
Gamgee,Gamgee,unresolved,0.0,PRODUCT
Care GP,Care GP,unresolved,0.0,PRODUCT
Decawork,Decawork,unresolved,0.0,PRODUCT
Pennant,Pennant,unresolved,0.0,PRODUCT
Touchy,Touchy,unresolved,0.0,PRODUCT
Mireye,Mireye,unresolved,0.0,PRODUCT
Lamb Labs,Lamb Labs,unresolved,0.0,PRODUCT
83 Sciences,83 Sciences,unresolved,0.0,PRODUCT
Palisade,Palisade,unresolved,0.0,PRODUCT
Verdict Machine,Verdict Machine,unresolved,0.0,PRODUCT
OpenRelay,OpenRelay,unresolved,0.0,PRODUCT
Florin,Florin,unresolved,0.0,PRODUCT
Locke,Locke,unresolved,0.0,PRODUCT
Tracer,Tracer,unresolved,0.0,PRODUCT
Wondering,Wondering,unresolved,0.0,PRODUCT
OneCLI,OneCLI,unresolved,0.0,PRODUCT
Osseus,Osseus,unresolved,0.0,PRODUCT
Magma,Magma,unresolved,0.0,PRODUCT
Experiential Labs,Experiential Labs,unresolved,0.0,PRODUCT
Simantic,Simantic,unresolved,0.0,PRODUCT
OpenTag,OpenTag,unresolved,0.0,PRODUCT
Lambda Robotics,Lambda Robotics,unresolved,0.0,PRODUCT
Sentient OS,Sentient OS,unresolved,0.0,PRODUCT
Veeza AI,Veeza AI,unresolved,0.0,PRODUCT
Workers IO,Workers IO,unresolved,0.0,PRODUCT
antimattr,antimattr,unresolved,0.0,PRODUCT
Directed Edge,Directed Edge,unresolved,0.0,PRODUCT
JustSpotted,JustSpotted,unresolved,0.0,PRODUCT
Canopy Labs,Canopy Labs,unresolved,0.0,PRODUCT
Semantics3,Semantics3,unresolved,0.0,PRODUCT
Casetext,Casetext,unresolved,0.0,PRODUCT
OpenCurriculum,OpenCurriculum,unresolved,0.0,PRODUCT
Checkr,Checkr,unresolved,0.0,PRODUCT
SalesSift,SalesSift,unresolved,0.0,PRODUCT
Weave,Weave,unresolved,0.0,PRODUCT
Qventus,Qventus,unresolved,0.0,PRODUCT
20n,20n,unresolved,0.0,PRODUCT
Zeitview,Zeitview,unresolved,0.0,PRODUCT
Yhat,Yhat,unresolved,0.0,PRODUCT
Dabble,Dabble,unresolved,0.0,PRODUCT
Mashgin,Mashgin,unresolved,0.0,PRODUCT
ROSS Intelligence,ROSS Intelligence,unresolved,0.0,PRODUCT
Reduced Energy Microsystems,Reduced Energy Microsystems,unresolved,0.0,PRODUCT
iSono Health,iSono Health,unresolved,0.0,PRODUCT
Algoriz,Algoriz,unresolved,0.0,PRODUCT
Pulpix,Pulpix,unresolved,0.0,PRODUCT
Superside,Superside,unresolved,0.0,PRODUCT
Gecko Robotics,Gecko Robotics,unresolved,0.0,PRODUCT
Caper,Caper,unresolved,0.0,PRODUCT
Nova,Nova,unresolved,0.0,PRODUCT
Farmstead,Farmstead,unresolved,0.0,PRODUCT
Sway Finance,Sway Finance,unresolved,0.0,PRODUCT
garten,garten,unresolved,0.0,PRODUCT
Synvivia,Synvivia,unresolved,0.0,PRODUCT
Seerslab,Seerslab,unresolved,0.0,PRODUCT
Miso,Miso,unresolved,0.0,PRODUCT
Saleswhale,Saleswhale,unresolved,0.0,PRODUCT
Scale AI,Scale AI,unresolved,0.0,PRODUCT
People.ai,People.ai,unresolved,0.0,PRODUCT
Voiceops,Voiceops,unresolved,0.0,PRODUCT
Speak,Speak,unresolved,0.0,PRODUCT
Scribe,Scribe,unresolved,0.0,PRODUCT
Pit.AI,Pit.AI,unresolved,0.0,PRODUCT
MDalgorithms Inc.,MDalgorithms Inc.,unresolved,0.0,PRODUCT
RankScience,RankScience,unresolved,0.0,PRODUCT
Ambient.ai,Ambient.ai,unresolved,0.0,PRODUCT
Penny,Penny,unresolved,0.0,PRODUCT
Tetra,Tetra,unresolved,0.0,PRODUCT
BIOS Health,BIOS Health,unresolved,0.0,PRODUCT
Bicycle AI,Bicycle AI,unresolved,0.0,PRODUCT
Helix Nanotechnologies,Helix Nanotechnologies,unresolved,0.0,PRODUCT
ScopeAI,ScopeAI,unresolved,0.0,PRODUCT
VergeSense,VergeSense,unresolved,0.0,PRODUCT
Darmiyan,Darmiyan,unresolved,0.0,PRODUCT
Mystro,Mystro,unresolved,0.0,PRODUCT
Semantix,Semantix,unresolved,0.0,PRODUCT
Plasticity,Plasticity,unresolved,0.0,PRODUCT
D-ID,D-ID,unresolved,0.0,PRODUCT
Percept.AI,Percept.AI,unresolved,0.0,PRODUCT
Sourceress,Sourceress,unresolved,0.0,PRODUCT
May Mobility,May Mobility,unresolved,0.0,PRODUCT
Commissary Club (formerly 70 Million Jobs),Commissary Club (formerly 70 Million Jobs),unresolved,0.0,PRODUCT
Lyrebird,Lyrebird,unresolved,0.0,PRODUCT
10 By 10,10 By 10,unresolved,0.0,PRODUCT
Proven Group,Proven Group,unresolved,0.0,PRODUCT
Precious,Precious,unresolved,0.0,PRODUCT
Spellbrush,Spellbrush,unresolved,0.0,PRODUCT
Promise,Promise,unresolved,0.0,PRODUCT
Nuvocargo,Nuvocargo,unresolved,0.0,PRODUCT
Cognition IP,Cognition IP,unresolved,0.0,PRODUCT
Vathys,Vathys,unresolved,0.0,PRODUCT
Naborly,Naborly,unresolved,0.0,PRODUCT
SharpestMinds,SharpestMinds,unresolved,0.0,PRODUCT
Orangewood Labs,Orangewood Labs,unresolved,0.0,PRODUCT
Point API,Point API,unresolved,0.0,PRODUCT
Phiar,Phiar,unresolved,0.0,PRODUCT
OWNY,OWNY,unresolved,0.0,PRODUCT
"numericcal, inc.","numericcal, inc.",unresolved,0.0,PRODUCT
Data Driven Bioscience,Data Driven Bioscience,unresolved,0.0,PRODUCT
Inscribe,Inscribe,unresolved,0.0,PRODUCT
Quickchat AI,Quickchat AI,unresolved,0.0,PRODUCT
Rain Neuromorphics,Rain Neuromorphics,unresolved,0.0,PRODUCT
BrainHi,BrainHi,unresolved,0.0,PRODUCT
Mutiny,Mutiny,unresolved,0.0,PRODUCT
Leena AI,Leena AI,unresolved,0.0,PRODUCT
Kunduz,Kunduz,unresolved,0.0,PRODUCT
Flockjay,Flockjay,unresolved,0.0,PRODUCT
Centaur,Centaur,unresolved,0.0,PRODUCT
Windsor,Windsor,unresolved,0.0,PRODUCT
Community Phone Company,Community Phone Company,unresolved,0.0,PRODUCT
Sapling.ai,Sapling.ai,unresolved,0.0,PRODUCT
AI Insurance,AI Insurance,unresolved,0.0,PRODUCT
Evo.Do,Evo.Do,unresolved,0.0,PRODUCT
Docucharm,Docucharm,unresolved,0.0,PRODUCT
Askdata,Askdata,unresolved,0.0,PRODUCT
Superorder,Superorder,unresolved,0.0,PRODUCT
Superb AI,Superb AI,unresolved,0.0,PRODUCT
Glide,Glide,unresolved,0.0,PRODUCT
Sublime Black,Sublime Black,unresolved,0.0,PRODUCT
Mars Auto,Mars Auto,unresolved,0.0,PRODUCT
Tailor-ED,Tailor-ED,unresolved,0.0,PRODUCT
"OutRival, Inc.","OutRival, Inc.",unresolved,0.0,PRODUCT
Playground,Playground,unresolved,0.0,PRODUCT
Figments,Figments,unresolved,0.0,PRODUCT
Palifer,Palifer,unresolved,0.0,PRODUCT
Symplex,Symplex,unresolved,0.0,PRODUCT
Well Principled,Well Principled,unresolved,0.0,PRODUCT
Lantern,Lantern,unresolved,0.0,PRODUCT
GEn1E Lifesciences,GEn1E Lifesciences,unresolved,0.0,PRODUCT
Embrace,Embrace,unresolved,0.0,PRODUCT
ZETA SURGICAL,ZETA SURGICAL,unresolved,0.0,PRODUCT
Milo,Milo,unresolved,0.0,PRODUCT
Ramen VR,Ramen VR,unresolved,0.0,PRODUCT
Traces,Traces,unresolved,0.0,PRODUCT
Flowbot,Flowbot,unresolved,0.0,PRODUCT
Phonic,Phonic,unresolved,0.0,PRODUCT
StratumAI,StratumAI,unresolved,0.0,PRODUCT
FitnessAI,FitnessAI,unresolved,0.0,PRODUCT
Taiv,Taiv,unresolved,0.0,PRODUCT
Glisten AI,Glisten AI,unresolved,0.0,PRODUCT
Ardis AI,Ardis AI,unresolved,0.0,PRODUCT
Perceptive Technologies,Perceptive Technologies,unresolved,0.0,PRODUCT
Aden,Aden,unresolved,0.0,PRODUCT
Terrasoft,Terrasoft,unresolved,0.0,PRODUCT
Turing Labs Inc.,Turing Labs Inc.,unresolved,0.0,PRODUCT
Skypher,Skypher,unresolved,0.0,PRODUCT
DeepSource,DeepSource,unresolved,0.0,PRODUCT
PillarPlus,PillarPlus,unresolved,0.0,PRODUCT
Zumo Labs,Zumo Labs,unresolved,0.0,PRODUCT
Overfit,Overfit,unresolved,0.0,PRODUCT
BeGo,BeGo,unresolved,0.0,PRODUCT
Recall.ai,Recall.ai,unresolved,0.0,PRODUCT
Blue Onion,Blue Onion,unresolved,0.0,PRODUCT
Shuttle,Shuttle,unresolved,0.0,PRODUCT
Kernal Biologics,Kernal Biologics,unresolved,0.0,PRODUCT
Omni,Omni,unresolved,0.0,PRODUCT
Atomic,Atomic,unresolved,0.0,PRODUCT
Hyper Online,Hyper Online,unresolved,0.0,PRODUCT
Cohere,Cohere,unresolved,0.0,PRODUCT
Taktile,Taktile,unresolved,0.0,PRODUCT
AI.Fashion,AI.Fashion,unresolved,0.0,PRODUCT
Glimpse,Glimpse,unresolved,0.0,PRODUCT
Fieldguide,Fieldguide,unresolved,0.0,PRODUCT
cloud humans,cloud humans,unresolved,0.0,PRODUCT
Atomic Industries,Atomic Industries,unresolved,0.0,PRODUCT
authzed,authzed,unresolved,0.0,PRODUCT
Quadrant Eye,Quadrant Eye,unresolved,0.0,PRODUCT
SBX Robotics,SBX Robotics,unresolved,0.0,PRODUCT
arnata,arnata,unresolved,0.0,PRODUCT
Pibit.ai,Pibit.ai,unresolved,0.0,PRODUCT
Vogent,Vogent,unresolved,0.0,PRODUCT
Fountain9,Fountain9,unresolved,0.0,PRODUCT
Sivo,Sivo,unresolved,0.0,PRODUCT
Supadock,Supadock,unresolved,0.0,PRODUCT
Emerge Tools,Emerge Tools,unresolved,0.0,PRODUCT
Alinea,Alinea,unresolved,0.0,PRODUCT
Vapi,Vapi,unresolved,0.0,PRODUCT
Mindee,Mindee,unresolved,0.0,PRODUCT
True3D,True3D,unresolved,0.0,PRODUCT
FirstSupport.ai,FirstSupport.ai,unresolved,0.0,PRODUCT
Rinsed,Rinsed,unresolved,0.0,PRODUCT
Nimbus,Nimbus,unresolved,0.0,PRODUCT
Enable Us,Enable Us,unresolved,0.0,PRODUCT
InpharmD,InpharmD,unresolved,0.0,PRODUCT
Tint,Tint,unresolved,0.0,PRODUCT
TaoFi,TaoFi,unresolved,0.0,PRODUCT
Venu AI,Venu AI,unresolved,0.0,PRODUCT
Compose.ai,Compose.ai,unresolved,0.0,PRODUCT
Codeball,Codeball,unresolved,0.0,PRODUCT
Dataherald,Dataherald,unresolved,0.0,PRODUCT
Treinta,Treinta,unresolved,0.0,PRODUCT
Spline,Spline,unresolved,0.0,PRODUCT
BusinessOnBot,BusinessOnBot,unresolved,0.0,PRODUCT
Mystic,Mystic,unresolved,0.0,PRODUCT
MarqVision,MarqVision,unresolved,0.0,PRODUCT
Routine,Routine,unresolved,0.0,PRODUCT
Ollama,Ollama,unresolved,0.0,PRODUCT
Humance,Humance,unresolved,0.0,PRODUCT
Openlayer,Openlayer,unresolved,0.0,PRODUCT
Slope,Slope,unresolved,0.0,PRODUCT
Serif Health,Serif Health,unresolved,0.0,PRODUCT
Abstra,Abstra,unresolved,0.0,PRODUCT
zaz⚡️os,zaz⚡️os,unresolved,0.0,PRODUCT
Swipe,Swipe,unresolved,0.0,PRODUCT
Neodocs,Neodocs,unresolved,0.0,PRODUCT
MobileBoost,MobileBoost,unresolved,0.0,PRODUCT
Sleek,Sleek,unresolved,0.0,PRODUCT
Bite Ninja,Bite Ninja,unresolved,0.0,PRODUCT
Anakin,Anakin,unresolved,0.0,PRODUCT
Dailybot,Dailybot,unresolved,0.0,PRODUCT
Tavus,Tavus,unresolved,0.0,PRODUCT
Konta.com,Konta.com,unresolved,0.0,PRODUCT
Verihubs,Verihubs,unresolved,0.0,PRODUCT
Secoda,Secoda,unresolved,0.0,PRODUCT
SalaryBox,SalaryBox,unresolved,0.0,PRODUCT
Sentiyen,Sentiyen,unresolved,0.0,PRODUCT
SenpAI.GG,SenpAI.GG,unresolved,0.0,PRODUCT
Warpfy,Warpfy,unresolved,0.0,PRODUCT
Milky Way AI,Milky Way AI,unresolved,0.0,PRODUCT
Mine,Mine,unresolved,0.0,PRODUCT
Zensors,Zensors,unresolved,0.0,PRODUCT
Mentum,Mentum,unresolved,0.0,PRODUCT
Writesonic,Writesonic,unresolved,0.0,PRODUCT
Revery AI,Revery AI,unresolved,0.0,PRODUCT
Adni,Adni,unresolved,0.0,PRODUCT
Hudson Labs (formerly Bedrock AI),Hudson Labs (formerly Bedrock AI),unresolved,0.0,PRODUCT
Vibe Kanban,Vibe Kanban,unresolved,0.0,PRODUCT
Caire Health,Caire Health,unresolved,0.0,PRODUCT
Squire.ai,Squire.ai,unresolved,0.0,PRODUCT
Spoken,Spoken,unresolved,0.0,PRODUCT
Adravision,Adravision,unresolved,0.0,PRODUCT
Medium Biosciences,Medium Biosciences,unresolved,0.0,PRODUCT
Safer Management,Safer Management,unresolved,0.0,PRODUCT
Sully.ai,Sully.ai,unresolved,0.0,PRODUCT
Andi,Andi,unresolved,0.0,PRODUCT
TigerEye,TigerEye,unresolved,0.0,PRODUCT
Moots,Moots,unresolved,0.0,PRODUCT
Capuchin,Capuchin,unresolved,0.0,PRODUCT
Trellus,Trellus,unresolved,0.0,PRODUCT
WeReno,WeReno,unresolved,0.0,PRODUCT
VantedgeAI,VantedgeAI,unresolved,0.0,PRODUCT
PromptLoop,PromptLoop,unresolved,0.0,PRODUCT
Cozmo AI,Cozmo AI,unresolved,0.0,PRODUCT
Stably AI (Orca),Stably AI (Orca),unresolved,0.0,PRODUCT
CoffeeAI,CoffeeAI,unresolved,0.0,PRODUCT
InferEdge,InferEdge,unresolved,0.0,PRODUCT
Industrial Next,Industrial Next,unresolved,0.0,PRODUCT
Rownd,Rownd,unresolved,0.0,PRODUCT
Iron Leap,Iron Leap,unresolved,0.0,PRODUCT
Unlayer,Unlayer,unresolved,0.0,PRODUCT
Fintelite,Fintelite,unresolved,0.0,PRODUCT
MosaicVoice,MosaicVoice,unresolved,0.0,PRODUCT
Beam,Beam,unresolved,0.0,PRODUCT
Sophys,Sophys,unresolved,0.0,PRODUCT
Armilla AI,Armilla AI,unresolved,0.0,PRODUCT
Emobi,Emobi,unresolved,0.0,PRODUCT
Reforged Labs,Reforged Labs,unresolved,0.0,PRODUCT
Speechly,Speechly,unresolved,0.0,PRODUCT
SkyLink,SkyLink,unresolved,0.0,PRODUCT
NearWave,NearWave,unresolved,0.0,PRODUCT
Cogram,Cogram,unresolved,0.0,PRODUCT
Cotera,Cotera,unresolved,0.0,PRODUCT
Strong Compute,Strong Compute,unresolved,0.0,PRODUCT
"Sendme, Inc","Sendme, Inc",unresolved,0.0,PRODUCT
Sprites,Sprites,unresolved,0.0,PRODUCT
goodfin,goodfin,unresolved,0.0,PRODUCT
AvairSense,AvairSense,unresolved,0.0,PRODUCT
IoTFlows Inc,IoTFlows Inc,unresolved,0.0,PRODUCT
Spade,Spade,unresolved,0.0,PRODUCT
RTHM,RTHM,unresolved,0.0,PRODUCT
Humand,Humand,unresolved,0.0,PRODUCT
Heptabase,Heptabase,unresolved,0.0,PRODUCT
Nara,Nara,unresolved,0.0,PRODUCT
Impossible Metals,Impossible Metals,unresolved,0.0,PRODUCT
Cellbyte,Cellbyte,unresolved,0.0,PRODUCT
GovDash,GovDash,unresolved,0.0,PRODUCT
KorrAI,KorrAI,unresolved,0.0,PRODUCT
Flike,Flike,unresolved,0.0,PRODUCT
Reality Defender,Reality Defender,unresolved,0.0,PRODUCT
WhiteLab Genomics,WhiteLab Genomics,unresolved,0.0,PRODUCT
Elessar,Elessar,unresolved,0.0,PRODUCT
Ciro,Ciro,unresolved,0.0,PRODUCT
Truva,Truva,unresolved,0.0,PRODUCT
Two Dots,Two Dots,unresolved,0.0,PRODUCT
Bunting Labs,Bunting Labs,unresolved,0.0,PRODUCT
Cerrion,Cerrion,unresolved,0.0,PRODUCT
Champ,Champ,unresolved,0.0,PRODUCT
Roxels,Roxels,unresolved,0.0,PRODUCT
Fetii,Fetii,unresolved,0.0,PRODUCT
Craze,Craze,unresolved,0.0,PRODUCT
NuMind,NuMind,unresolved,0.0,PRODUCT
Overwatch,Overwatch,unresolved,0.0,PRODUCT
Raven,Raven,unresolved,0.0,PRODUCT
Flair Labs,Flair Labs,unresolved,0.0,PRODUCT
Typewise,Typewise,unresolved,0.0,PRODUCT
NewsCatcher,NewsCatcher,unresolved,0.0,PRODUCT
Thera,Thera,unresolved,0.0,PRODUCT
Peoplebox.ai,Peoplebox.ai,unresolved,0.0,PRODUCT
Coris,Coris,unresolved,0.0,PRODUCT
AnythingLLM,AnythingLLM,unresolved,0.0,PRODUCT
FlyCode,FlyCode,unresolved,0.0,PRODUCT
Maya Labs,Maya Labs,unresolved,0.0,PRODUCT
Rima AI (formerly Garage),Rima AI (formerly Garage),unresolved,0.0,PRODUCT
Cobbery,Cobbery,unresolved,0.0,PRODUCT
Feather,Feather,unresolved,0.0,PRODUCT
Artemis Search,Artemis Search,unresolved,0.0,PRODUCT
Unthread,Unthread,unresolved,0.0,PRODUCT
Findly,Findly,unresolved,0.0,PRODUCT
Jasmine Energy,Jasmine Energy,unresolved,0.0,PRODUCT
Oneleet,Oneleet,unresolved,0.0,PRODUCT
Pump.co,Pump.co,unresolved,0.0,PRODUCT
Knowtex,Knowtex,unresolved,0.0,PRODUCT
CAPSULE,CAPSULE,unresolved,0.0,PRODUCT
InVision Medical Technology,InVision Medical Technology,unresolved,0.0,PRODUCT
Cambio,Cambio,unresolved,0.0,PRODUCT
Axle,Axle,unresolved,0.0,PRODUCT
Landeed,Landeed,unresolved,0.0,PRODUCT
Chima,Chima,unresolved,0.0,PRODUCT
Integrated Reasoning,Integrated Reasoning,unresolved,0.0,PRODUCT
Dev Tools AI,Dev Tools AI,unresolved,0.0,PRODUCT
Rubbrband,Rubbrband,unresolved,0.0,PRODUCT
Reflex,Reflex,unresolved,0.0,PRODUCT
Linum,Linum,unresolved,0.0,PRODUCT
Layup,Layup,unresolved,0.0,PRODUCT
Credal.ai,Credal.ai,unresolved,0.0,PRODUCT
Rollstack,Rollstack,unresolved,0.0,PRODUCT
Novelcare,Novelcare,unresolved,0.0,PRODUCT
Latent,Latent,unresolved,0.0,PRODUCT
Lynx,Lynx,unresolved,0.0,PRODUCT
Rubber Ducky Labs,Rubber Ducky Labs,unresolved,0.0,PRODUCT
Pair AI,Pair AI,unresolved,0.0,PRODUCT
Double – Coding Copilot,Double – Coding Copilot,unresolved,0.0,PRODUCT
Glass Health,Glass Health,unresolved,0.0,PRODUCT
Versive,Versive,unresolved,0.0,PRODUCT
Narrative,Narrative,unresolved,0.0,PRODUCT
Gluetrail,Gluetrail,unresolved,0.0,PRODUCT
infra.new,infra.new,unresolved,0.0,PRODUCT
PoplarML,PoplarML,unresolved,0.0,PRODUCT
Cosine,Cosine,unresolved,0.0,PRODUCT
No Cap,No Cap,unresolved,0.0,PRODUCT
Dream3D,Dream3D,unresolved,0.0,PRODUCT
DataSuite,DataSuite,unresolved,0.0,PRODUCT
Velos,Velos,unresolved,0.0,PRODUCT
Booth AI,Booth AI,unresolved,0.0,PRODUCT
Orchid,Orchid,unresolved,0.0,PRODUCT
1stCollab,1stCollab,unresolved,0.0,PRODUCT
Variance,Variance,unresolved,0.0,PRODUCT
Fintool,Fintool,unresolved,0.0,PRODUCT
FactIQ,FactIQ,unresolved,0.0,PRODUCT
Shortbread,Shortbread,unresolved,0.0,PRODUCT
CombineHealth,CombineHealth,unresolved,0.0,PRODUCT
Coldreach,Coldreach,unresolved,0.0,PRODUCT
Corgi Labs,Corgi Labs,unresolved,0.0,PRODUCT
DAGWorks Inc.,DAGWorks Inc.,unresolved,0.0,PRODUCT
Maxi,Maxi,unresolved,0.0,PRODUCT
Conduit,Conduit,unresolved,0.0,PRODUCT
Interlock,Interlock,unresolved,0.0,PRODUCT
rex.fit,rex.fit,unresolved,0.0,PRODUCT
Benchmark,Benchmark,unresolved,0.0,PRODUCT
Pier,Pier,unresolved,0.0,PRODUCT
Type,Type,unresolved,0.0,PRODUCT
Vendora,Vendora,unresolved,0.0,PRODUCT
LiteLLM,LiteLLM,unresolved,0.0,PRODUCT
Automat,Automat,unresolved,0.0,PRODUCT
Vaero,Vaero,unresolved,0.0,PRODUCT
Kino AI,Kino AI,unresolved,0.0,PRODUCT
Reworkd,Reworkd,unresolved,0.0,PRODUCT
Branch AI,Branch AI,unresolved,0.0,PRODUCT
Ora AI,Ora AI,unresolved,0.0,PRODUCT
Xeol,Xeol,unresolved,0.0,PRODUCT
Clearest Health,Clearest Health,unresolved,0.0,PRODUCT
Elyos AI,Elyos AI,unresolved,0.0,PRODUCT
Deasy Labs,Deasy Labs,unresolved,0.0,PRODUCT
Sohar Health,Sohar Health,unresolved,0.0,PRODUCT
Pointhound,Pointhound,unresolved,0.0,PRODUCT
Casca,Casca,unresolved,0.0,PRODUCT
Contour,Contour,unresolved,0.0,PRODUCT
Talc,Talc,unresolved,0.0,PRODUCT
CORE,CORE,unresolved,0.0,PRODUCT
Spine AI,Spine AI,unresolved,0.0,PRODUCT
Venta AI,Venta AI,unresolved,0.0,PRODUCT
Bronco AI,Bronco AI,unresolved,0.0,PRODUCT
Arcimus,Arcimus,unresolved,0.0,PRODUCT
Serra,Serra,unresolved,0.0,PRODUCT
Cardinal Gray,Cardinal Gray,unresolved,0.0,PRODUCT
Skyvern,Skyvern,unresolved,0.0,PRODUCT
Decoda Health,Decoda Health,unresolved,0.0,PRODUCT
VetRec,VetRec,unresolved,0.0,PRODUCT
Lysto,Lysto,unresolved,0.0,PRODUCT
MediSearch,MediSearch,unresolved,0.0,PRODUCT
Bretton AI,Bretton AI,unresolved,0.0,PRODUCT
AgentCollect,AgentCollect,unresolved,0.0,PRODUCT
Continue,Continue,unresolved,0.0,PRODUCT
sizeless,sizeless,unresolved,0.0,PRODUCT
Pincites,Pincites,unresolved,0.0,PRODUCT
Gleam,Gleam,unresolved,0.0,PRODUCT
Slicker,Slicker,unresolved,0.0,PRODUCT
Rankai,Rankai,unresolved,0.0,PRODUCT
Sola,Sola,unresolved,0.0,PRODUCT
VectorShift,VectorShift,unresolved,0.0,PRODUCT
DisputeNinja,DisputeNinja,unresolved,0.0,PRODUCT
Inari,Inari,unresolved,0.0,PRODUCT
Silimate,Silimate,unresolved,0.0,PRODUCT
Sweep,Sweep,unresolved,0.0,PRODUCT
Inventive AI,Inventive AI,unresolved,0.0,PRODUCT
Movley,Movley,unresolved,0.0,PRODUCT
Terracotta AI,Terracotta AI,unresolved,0.0,PRODUCT
Tiptap,Tiptap,unresolved,0.0,PRODUCT
Minded,Minded,unresolved,0.0,PRODUCT
Quill Bills,Quill Bills,unresolved,0.0,PRODUCT
Cair Health,Cair Health,unresolved,0.0,PRODUCT
Roame,Roame,unresolved,0.0,PRODUCT
Kips Health,Kips Health,unresolved,0.0,PRODUCT
Inconvo,Inconvo,unresolved,0.0,PRODUCT
FlowiseAI,FlowiseAI,unresolved,0.0,PRODUCT
Simbie AI,Simbie AI,unresolved,0.0,PRODUCT
Mocha,Mocha,unresolved,0.0,PRODUCT
Twine,Twine,unresolved,0.0,PRODUCT
Structured Labs,Structured Labs,unresolved,0.0,PRODUCT
Wattson Health,Wattson Health,unresolved,0.0,PRODUCT
truemetrics,truemetrics,unresolved,0.0,PRODUCT
Autotab,Autotab,unresolved,0.0,PRODUCT
Opensteer,Opensteer,unresolved,0.0,PRODUCT
Orbio Earth,Orbio Earth,unresolved,0.0,PRODUCT
Lantern,Lantern,unresolved,0.0,PRODUCT
DryMerge,DryMerge,unresolved,0.0,PRODUCT
OpenPipe,OpenPipe,unresolved,0.0,PRODUCT
RadMate AI,RadMate AI,unresolved,0.0,PRODUCT
Scritch,Scritch,unresolved,0.0,PRODUCT
Legora,Legora,unresolved,0.0,PRODUCT
Happenstance,Happenstance,unresolved,0.0,PRODUCT
Tekton Dynamics,Tekton Dynamics,unresolved,0.0,PRODUCT
Momentic,Momentic,unresolved,0.0,PRODUCT
Pretzel AI,Pretzel AI,unresolved,0.0,PRODUCT
nCompass Technologies,nCompass Technologies,unresolved,0.0,PRODUCT
Keystroke,Keystroke,unresolved,0.0,PRODUCT
Pivot Robotics,Pivot Robotics,unresolved,0.0,PRODUCT
Agentic Labs,Agentic Labs,unresolved,0.0,PRODUCT
Basalt,Basalt,unresolved,0.0,PRODUCT
Breez Labs,Breez Labs,unresolved,0.0,PRODUCT
PointOne,PointOne,unresolved,0.0,PRODUCT
Artisan,Artisan,unresolved,0.0,PRODUCT
Eggnog,Eggnog,unresolved,0.0,PRODUCT
Ecliptor,Ecliptor,unresolved,0.0,PRODUCT
Blume Benefits,Blume Benefits,unresolved,0.0,PRODUCT
Tusk,Tusk,unresolved,0.0,PRODUCT
Attunement,Attunement,unresolved,0.0,PRODUCT
StarJar,StarJar,unresolved,0.0,PRODUCT
Meticulate,Meticulate,unresolved,0.0,PRODUCT
Guide Labs,Guide Labs,unresolved,0.0,PRODUCT
Polished,Polished,unresolved,0.0,PRODUCT
LemonSlice,LemonSlice,unresolved,0.0,PRODUCT
Toolify,Toolify,unresolved,0.0,PRODUCT
Clarion,Clarion,unresolved,0.0,PRODUCT
Tamarind Bio,Tamarind Bio,unresolved,0.0,PRODUCT
GloGlo,GloGlo,unresolved,0.0,PRODUCT
Parallel,Parallel,unresolved,0.0,PRODUCT
Fuse,Fuse,unresolved,0.0,PRODUCT
Firebender,Firebender,unresolved,0.0,PRODUCT
Resonance,Resonance,unresolved,0.0,PRODUCT
Solari AI,Solari AI,unresolved,0.0,PRODUCT
Preloop,Preloop,unresolved,0.0,PRODUCT
Hazel,Hazel,unresolved,0.0,PRODUCT
Andy AI,Andy AI,unresolved,0.0,PRODUCT
OffDeal,OffDeal,unresolved,0.0,PRODUCT
Abel,Abel,unresolved,0.0,PRODUCT
EdgeTrace,EdgeTrace,unresolved,0.0,PRODUCT
Manifold Freight,Manifold Freight,unresolved,0.0,PRODUCT
ProSights,ProSights,unresolved,0.0,PRODUCT
Diana,Diana,unresolved,0.0,PRODUCT
Risotto,Risotto,unresolved,0.0,PRODUCT
JustAI,JustAI,unresolved,0.0,PRODUCT
BetterBasket,BetterBasket,unresolved,0.0,PRODUCT
Model ML,Model ML,unresolved,0.0,PRODUCT
Ligo Biosciences,Ligo Biosciences,unresolved,0.0,PRODUCT
Focal,Focal,unresolved,0.0,PRODUCT
Brainbase Labs,Brainbase Labs,unresolved,0.0,PRODUCT
Alai,Alai,unresolved,0.0,PRODUCT
Thorntale,Thorntale,unresolved,0.0,PRODUCT
Zep AI,Zep AI,unresolved,0.0,PRODUCT
Shepherd,Shepherd,unresolved,0.0,PRODUCT
Downlink,Downlink,unresolved,0.0,PRODUCT
camelAI,camelAI,unresolved,0.0,PRODUCT
Rove,Rove,unresolved,0.0,PRODUCT
Ocular AI,Ocular AI,unresolved,0.0,PRODUCT
Adapted,Adapted,unresolved,0.0,PRODUCT
Deepnight,Deepnight,unresolved,0.0,PRODUCT
Basepilot,Basepilot,unresolved,0.0,PRODUCT
Veles,Veles,unresolved,0.0,PRODUCT
Lumona,Lumona,unresolved,0.0,PRODUCT
Magic Hour,Magic Hour,unresolved,0.0,PRODUCT
Senso,Senso,unresolved,0.0,PRODUCT
Silogy,Silogy,unresolved,0.0,PRODUCT
Evolvere BioSciences,Evolvere BioSciences,unresolved,0.0,PRODUCT
